# formatVersion	captureKey	name=value fields (UTF-8, CRLF)
2	MAPPER_FLETCHER|Generic|Default	captureReferenceHeight=237	captureReferencePivotX=0.5	captureReferencePivotY=0.2742616	captureReferenceSha256=CA2B6471311D3713AAB1B5C8150849014C54A7820E64C1A200ADC79D4EB8668D	captureReferenceWidth=256	captureRotation=0	captureSource=preview	capturedUtc=2026-07-31T21:54:50.5073732Z	compositePng=MAPPER_FLETCHER_Generic_Default.png	compositeSha256=CA2B6471311D3713AAB1B5C8150849014C54A7820E64C1A200ADC79D4EB8668D	fragmentCount=16	fragmentSignature=5AB40B072B3D6C4E	gameVersion=1.0	groundCenterX=31	groundCenterY=128.25	groundCenterZ=0	mapperName=MAPPER_FLETCHER	mapperNameObserved=MAPPER_FLETCHER	mapperValue=50	maximumColumn=182	maximumHeight=0.25	maximumRow=391	minimumColumn=179	minimumHeight=0.25	minimumRow=385	mouseTileX=286	mouseTileY=224	normalizedHorizontalFlip=false	pluginVersion=0.0.0.0	skin=Generic	tileCount=16	view=Default
2	MAPPER_GALLOWS|Generic|Default	captureReferenceHeight=268	captureReferencePivotX=0.5	captureReferencePivotY=0.12313433	captureReferenceSha256=1078D6DCC975492904DC553FB1FBC20B80F5C4050898F35E4564E47E9ED0E306	captureReferenceWidth=128	captureRotation=0	captureSource=preview	capturedUtc=2026-07-31T21:53:39.5432017Z	compositePng=MAPPER_GALLOWS_Generic_Default.png	compositeSha256=1078D6DCC975492904DC553FB1FBC20B80F5C4050898F35E4564E47E9ED0E306	fragmentCount=4	fragmentSignature=966A12CD97CDBE32	gameVersion=1.0	groundCenterX=30	groundCenterY=128.75	groundCenterZ=0	mapperName=MAPPER_GALLOWS	mapperNameObserved=MAPPER_GALLOWS	mapperValue=176	maximumColumn=180	maximumHeight=0.25	maximumRow=387	minimumColumn=179	minimumHeight=0.25	minimumRow=385	mouseTileX=286	mouseTileY=226	normalizedHorizontalFlip=false	pluginVersion=0.0.0.0	skin=Generic	tileCount=4	view=Default
2	MAPPER_GARDEN1|Generic|Default	captureReferenceHeight=99	captureReferencePivotX=0.5	captureReferencePivotY=0.333333343	captureReferenceSha256=9A53740A539B77CB379DC50010241D02871C21605ADBE6EFED97780E9D3BB925	captureReferenceWidth=128	captureRotation=0	captureSource=preview	capturedUtc=2026-07-31T21:54:24.7836860Z	compositePng=MAPPER_GARDEN1_Generic_Default.png	compositeSha256=9A53740A539B77CB379DC50010241D02871C21605ADBE6EFED97780E9D3BB925	fragmentCount=4	fragmentSignature=3271134B9D324429	gameVersion=1.0	groundCenterX=31.5	groundCenterY=128.5	groundCenterZ=0	mapperName=MAPPER_GARDEN1	mapperNameObserved=MAPPER_GARDEN1	mapperValue=160	maximumColumn=182	maximumHeight=0.25	maximumRow=388	minimumColumn=181	minimumHeight=0.25	minimumRow=386	mouseTileX=287	mouseTileY=224	normalizedHorizontalFlip=false	pluginVersion=0.0.0.0	skin=Generic	tileCount=4	view=Default
2	MAPPER_GARDEN10|Generic|Default	captureReferenceHeight=165	captureReferencePivotX=0.5	captureReferencePivotY=0.3939394	captureReferenceSha256=9AA6B28A7CDEBBED7EA769436B4915BDA98C230B879D7C9A88ECDDC9C56D670B	captureReferenceWidth=256	captureRotation=0	captureSource=preview	capturedUtc=2026-07-31T21:54:34.9960273Z	compositePng=MAPPER_GARDEN10_Generic_Default.png	compositeSha256=9AA6B28A7CDEBBED7EA769436B4915BDA98C230B879D7C9A88ECDDC9C56D670B	fragmentCount=16	fragmentSignature=7B3F6557BE9A2725	gameVersion=1.0	groundCenterX=32.5	groundCenterY=129.5	groundCenterZ=0	mapperName=MAPPER_GARDEN10	mapperNameObserved=MAPPER_GARDEN10	mapperValue=169	maximumColumn=184	maximumHeight=0.25	maximumRow=386	minimumColumn=181	minimumHeight=0.25	minimumRow=380	mouseTileX=290	mouseTileY=225	normalizedHorizontalFlip=false	pluginVersion=0.0.0.0	skin=Generic	tileCount=16	view=Default
2	MAPPER_GARDEN7|Generic|Default	captureReferenceHeight=142	captureReferencePivotX=0.5	captureReferencePivotY=0.345070422	captureReferenceSha256=05E6CB7E695D9086D28832235D7E1AF8961897932DB8337912761949E5B452F0	captureReferenceWidth=192	captureRotation=0	captureSource=preview	capturedUtc=2026-07-31T21:54:30.9343176Z	compositePng=MAPPER_GARDEN7_Generic_Default.png	compositeSha256=05E6CB7E695D9086D28832235D7E1AF8961897932DB8337912761949E5B452F0	fragmentCount=9	fragmentSignature=4A2463C85CF11956	gameVersion=1.0	groundCenterX=32.5	groundCenterY=128.75	groundCenterZ=0	mapperName=MAPPER_GARDEN7	mapperNameObserved=MAPPER_GARDEN7	mapperValue=166	maximumColumn=183	maximumHeight=0.25	maximumRow=388	minimumColumn=181	minimumHeight=0.25	minimumRow=384	mouseTileX=289	mouseTileY=224	normalizedHorizontalFlip=false	pluginVersion=0.0.0.0	skin=Generic	tileCount=9	view=Default
2	MAPPER_GATE_STONE1A|Generic|Default	captureReferenceHeight=408	captureReferencePivotX=0.5	captureReferencePivotY=0.1985294	captureReferenceSha256=96ED5C897AE4B427741EEDB57661C1A08491A4A65EE5D2B9B1E029E7F99A31EA	captureReferenceWidth=320	captureRotation=0	captureSource=preview	capturedUtc=2026-07-31T21:55:49.5442991Z	compositePng=MAPPER_GATE_STONE1A_Generic_Default.png	compositeSha256=96ED5C897AE4B427741EEDB57661C1A08491A4A65EE5D2B9B1E029E7F99A31EA	fragmentCount=25	fragmentSignature=FC306B6FAD1CD9A5	gameVersion=1.0	groundCenterX=31	groundCenterY=129	groundCenterZ=0	mapperName=MAPPER_GATE_STONE1A	mapperNameObserved=MAPPER_GATE_STONE1A	mapperValue=144	maximumColumn=183	maximumHeight=0.25	maximumRow=389	minimumColumn=179	minimumHeight=0.25	minimumRow=381	mouseTileX=288	mouseTileY=226	normalizedHorizontalFlip=false	pluginVersion=0.0.0.0	skin=Generic	tileCount=25	view=Default
2	MAPPER_GATE_STONE2A|Generic|Default	captureReferenceHeight=525	captureReferencePivotX=0.5	captureReferencePivotY=0.2152381	captureReferenceSha256=E3AB0505703169EAE50FE7957286104560A0BF0D87D51225B2D5BA8970DF1133	captureReferenceWidth=448	captureRotation=0	captureSource=preview	capturedUtc=2026-07-31T21:55:56.8410051Z	compositePng=MAPPER_GATE_STONE2A_Generic_Default.png	compositeSha256=E3AB0505703169EAE50FE7957286104560A0BF0D87D51225B2D5BA8970DF1133	fragmentCount=49	fragmentSignature=B16354CCE8ADB48C	gameVersion=1.0	groundCenterX=30.5	groundCenterY=129.25	groundCenterZ=0	mapperName=MAPPER_GATE_STONE2A	mapperNameObserved=MAPPER_GATE_STONE2A	mapperValue=146	maximumColumn=183	maximumHeight=0.25	maximumRow=390	minimumColumn=177	minimumHeight=0.25	minimumRow=378	mouseTileX=288	mouseTileY=227	normalizedHorizontalFlip=false	pluginVersion=0.0.0.0	skin=Generic	tileCount=49	view=Default
2	MAPPER_GIBBET|Generic|Default	captureReferenceHeight=279	captureReferencePivotX=0.5	captureReferencePivotY=0.118279569	captureReferenceSha256=B91119893318323847C44B2D9A33FC23B4968C767423BC972BB09B6F433D905B	captureReferenceWidth=128	captureRotation=0	captureSource=preview	capturedUtc=2026-07-31T21:54:01.2628071Z	compositePng=MAPPER_GIBBET_Generic_Default.png	compositeSha256=B91119893318323847C44B2D9A33FC23B4968C767423BC972BB09B6F433D905B	fragmentCount=4	fragmentSignature=A1DAE23D43E8E331	gameVersion=1.0	groundCenterX=33	groundCenterY=129.25	groundCenterZ=0	mapperName=MAPPER_GIBBET	mapperNameObserved=MAPPER_GIBBET	mapperValue=306	maximumColumn=183	maximumHeight=0.25	maximumRow=385	minimumColumn=182	minimumHeight=0.25	minimumRow=383	mouseTileX=290	mouseTileY=224	normalizedHorizontalFlip=false	pluginVersion=0.0.0.0	skin=Generic	tileCount=4	view=Default
2	MAPPER_GRANARY|Generic|Default	captureReferenceHeight=280	captureReferencePivotX=0.5	captureReferencePivotY=0.232142851	captureReferenceSha256=B94C349FBD88A2DE3E61827C5C122A0297D643095C7120563D61E9459A90705F	captureReferenceWidth=256	captureRotation=0	captureSource=preview	capturedUtc=2026-07-31T21:55:09.4090893Z	compositePng=MAPPER_GRANARY_Generic_Default.png	compositeSha256=B94C349FBD88A2DE3E61827C5C122A0297D643095C7120563D61E9459A90705F	fragmentCount=16	fragmentSignature=3F8748A798119F53	gameVersion=1.0	groundCenterX=30.5	groundCenterY=129	groundCenterZ=0	mapperName=MAPPER_GRANARY	mapperNameObserved=MAPPER_GRANARY	mapperValue=80	maximumColumn=182	maximumHeight=0.25	maximumRow=388	minimumColumn=179	minimumHeight=0.25	minimumRow=382	mouseTileX=287	mouseTileY=226	normalizedHorizontalFlip=false	pluginVersion=0.0.0.0	skin=Generic	tileCount=16	view=Default
2	MAPPER_HEALER|Generic|Default	captureReferenceHeight=380	captureReferencePivotX=0.5	captureReferencePivotY=0.25526315	captureReferenceSha256=0DB0A889EA2BC2D052D8CC08B1BE234A3FA284BFDCA5EBF286C310D18793EEDC	captureReferenceWidth=384	captureRotation=0	captureSource=preview	capturedUtc=2026-07-31T21:53:27.1398235Z	compositePng=MAPPER_HEALER_Generic_Default.png	compositeSha256=0DB0A889EA2BC2D052D8CC08B1BE234A3FA284BFDCA5EBF286C310D18793EEDC	fragmentCount=36	fragmentSignature=5A7485A98F0F173D	gameVersion=1.0	groundCenterX=33.5	groundCenterY=129	groundCenterZ=0	mapperName=MAPPER_HEALER	mapperNameObserved=MAPPER_HEALER	mapperValue=93	maximumColumn=186	maximumHeight=0.25	maximumRow=390	minimumColumn=181	minimumHeight=0.25	minimumRow=380	mouseTileX=290	mouseTileY=223	normalizedHorizontalFlip=false	pluginVersion=0.0.0.0	skin=Generic	tileCount=36	view=Default
2	MAPPER_HOPSFARM|Generic|Default	captureReferenceHeight=229	captureReferencePivotX=0.5	captureReferencePivotY=0.2489083	captureReferenceSha256=E85D8D9FC3853CCF569823EA2020DF8C87A6009E7E6099535BB832D0F5C954EC	captureReferenceWidth=224	captureRotation=0	captureSource=preview	capturedUtc=2026-07-31T21:53:07.4895866Z	compositePng=MAPPER_HOPSFARM_Generic_Default.png	compositeSha256=CC172B8F8BD05C24611EAA2BBDDA39A3695AB31A15898B545690C4CED74B87B3	fragmentCount=6	fragmentSignature=A5DEF37A8BC41620	gameVersion=1.0	groundCenterX=34.25	groundCenterY=128.875	groundCenterZ=0	mapperName=MAPPER_HOPSFARM	mapperNameObserved=MAPPER_HOPSFARM	mapperValue=71	maximumColumn=185	maximumHeight=0.25	maximumRow=388	minimumColumn=183	minimumHeight=0.25	minimumRow=383	mouseTileX=291	mouseTileY=224	normalizedHorizontalFlip=false	pluginVersion=0.0.0.0	skin=Generic	tileCount=6	view=Default
2	MAPPER_HOVEL|Generic|Default	captureReferenceHeight=222	captureReferencePivotX=0.5	captureReferencePivotY=0.2927928	captureReferenceSha256=B10EDE851848DC648266E280BCF6AC99778972FF8BBD2D828BFAFC434EC8BFBF	captureReferenceWidth=256	captureRotation=0	captureSource=preview	capturedUtc=2026-07-31T21:53:12.2434628Z	compositePng=MAPPER_HOVEL_Generic_Default.png	compositeSha256=B10EDE851848DC648266E280BCF6AC99778972FF8BBD2D828BFAFC434EC8BFBF	fragmentCount=16	fragmentSignature=7902E15E36F8B12E	gameVersion=1.0	groundCenterX=29.5	groundCenterY=129	groundCenterZ=0	mapperName=MAPPER_HOVEL	mapperNameObserved=MAPPER_HOVEL	mapperValue=54	maximumColumn=181	maximumHeight=0.25	maximumRow=388	minimumColumn=178	minimumHeight=0.25	minimumRow=382	mouseTileX=286	mouseTileY=227	normalizedHorizontalFlip=false	pluginVersion=0.0.0.0	skin=Generic	tileCount=16	view=Default
2	MAPPER_HUNTER|Generic|Default	captureReferenceHeight=168	captureReferencePivotX=0.5	captureReferencePivotY=0.291666657	captureReferenceSha256=A8D541972263EF993A1AB735F6B502FE67F9C6372C75F7F6A7C9DCAE9454EC4C	captureReferenceWidth=192	captureRotation=0	captureSource=preview	capturedUtc=2026-07-31T21:52:49.7594513Z	compositePng=MAPPER_HUNTER_Generic_Default.png	compositeSha256=A8D541972263EF993A1AB735F6B502FE67F9C6372C75F7F6A7C9DCAE9454EC4C	fragmentCount=9	fragmentSignature=4D0B708D0B5BDC4B	gameVersion=1.0	groundCenterX=31.5	groundCenterY=133.75	groundCenterZ=0	mapperName=MAPPER_HUNTER	mapperNameObserved=MAPPER_HUNTER	mapperValue=78	maximumColumn=182	maximumHeight=0.25	maximumRow=368	minimumColumn=180	minimumHeight=0.25	minimumRow=364	mouseTileX=298	mouseTileY=235	normalizedHorizontalFlip=false	pluginVersion=0.0.0.0	skin=Generic	tileCount=9	view=Default
2	MAPPER_INN|Generic|Default	captureReferenceHeight=383	captureReferencePivotX=0.5	captureReferencePivotY=0.211488247	captureReferenceSha256=B7799C6ACADEA01AA992BCBDD01D73F6F492FC137590653DA8F935269BC4F720	captureReferenceWidth=320	captureRotation=0	captureSource=preview	capturedUtc=2026-07-31T21:55:25.3130060Z	compositePng=MAPPER_INN_Generic_Default.png	compositeSha256=B7799C6ACADEA01AA992BCBDD01D73F6F492FC137590653DA8F935269BC4F720	fragmentCount=25	fragmentSignature=325564C7F3293CFD	gameVersion=1.0	groundCenterX=34	groundCenterY=129	groundCenterZ=0	mapperName=MAPPER_INN	mapperNameObserved=MAPPER_INN	mapperValue=92	maximumColumn=186	maximumHeight=0.25	maximumRow=389	minimumColumn=182	minimumHeight=0.25	minimumRow=381	mouseTileX=291	mouseTileY=223	normalizedHorizontalFlip=false	pluginVersion=0.0.0.0	skin=Generic	tileCount=25	view=Default
2	MAPPER_IRON_MINE|Generic|Default	captureReferenceHeight=217	captureReferencePivotX=0.5	captureReferencePivotY=0.299539179	captureReferenceSha256=27A7FDE8BF29EE0BA974EF503A7918962386EBBFAFA6E7A47C444B63FCBB1D95	captureReferenceWidth=256	captureRotation=0	captureSource=preview	capturedUtc=2026-07-31T21:52:30.6820327Z	compositePng=MAPPER_IRON_MINE_Generic_Default.png	compositeSha256=27A7FDE8BF29EE0BA974EF503A7918962386EBBFAFA6E7A47C444B63FCBB1D95	fragmentCount=16	fragmentSignature=EC9A75107D63DD63	gameVersion=1.0	groundCenterX=43.5	groundCenterY=134	groundCenterZ=0	mapperName=MAPPER_IRON_MINE	mapperNameObserved=MAPPER_IRON_MINE	mapperValue=90	maximumColumn=195	maximumHeight=0.25	maximumRow=368	minimumColumn=192	minimumHeight=0.25	minimumRow=362	mouseTileX=310	mouseTileY=223	normalizedHorizontalFlip=false	pluginVersion=0.0.0.0	skin=Generic	tileCount=16	view=Default
2	MAPPER_MAYPOLE|Generic|Default	captureReferenceHeight=186	captureReferencePivotX=0.5	captureReferencePivotY=0.263440847	captureReferenceSha256=686D981DC95323B4BA8D7ED33BE556F5BACCB3E5A1A9A5B51A46529B455B1E69	captureReferenceWidth=192	captureRotation=0	captureSource=preview	capturedUtc=2026-07-31T21:54:17.6122909Z	compositePng=MAPPER_MAYPOLE_Generic_Default.png	compositeSha256=686D981DC95323B4BA8D7ED33BE556F5BACCB3E5A1A9A5B51A46529B455B1E69	fragmentCount=9	fragmentSignature=330A2FE7077A1084	gameVersion=1.0	groundCenterX=30	groundCenterY=128.5	groundCenterZ=0	mapperName=MAPPER_MAYPOLE	mapperNameObserved=MAPPER_MAYPOLE	mapperValue=175	maximumColumn=181	maximumHeight=0.25	maximumRow=389	minimumColumn=179	minimumHeight=0.25	minimumRow=385	mouseTileX=286	mouseTileY=226	normalizedHorizontalFlip=false	pluginVersion=0.0.0.0	skin=Generic	tileCount=9	view=Default
2	MAPPER_MILL|Generic|Default	captureReferenceHeight=491	captureReferencePivotX=0.5	captureReferencePivotY=0.09979633	captureReferenceSha256=BB0114A7017629F31AE201DD41B30A0843774C8D1A8DF4ECE7679DC3F2E741BF	captureReferenceWidth=192	captureRotation=0	captureSource=preview	capturedUtc=2026-07-31T21:55:17.2208187Z	compositePng=MAPPER_MILL_Generic_Default.png	compositeSha256=BB0114A7017629F31AE201DD41B30A0843774C8D1A8DF4ECE7679DC3F2E741BF	fragmentCount=9	fragmentSignature=0AF6BC02F4978830	gameVersion=1.0	groundCenterX=32.5	groundCenterY=128.75	groundCenterZ=0	mapperName=MAPPER_MILL	mapperNameObserved=MAPPER_MILL	mapperValue=74	maximumColumn=183	maximumHeight=0.25	maximumRow=388	minimumColumn=181	minimumHeight=0.25	minimumRow=384	mouseTileX=289	mouseTileY=224	normalizedHorizontalFlip=false	pluginVersion=0.0.0.0	skin=Generic	tileCount=9	view=Default
2	MAPPER_OIL_SMELTER|Generic|ReservationFront	captureReferenceHeight=304	captureReferencePivotX=0.5	captureReferencePivotY=0.319078952	captureReferenceSha256=02DDBEED0F46E11D870BE14D8BCB3DEE2502DC57AC8ECECCA83B0FF1D288C887	captureReferenceWidth=384	captureRotation=0	captureSource=preview	capturedUtc=2026-07-31T21:51:15.3297080Z	compositePng=MAPPER_OIL_SMELTER_Generic_ReservationFront.png	compositeSha256=02DDBEED0F46E11D870BE14D8BCB3DEE2502DC57AC8ECECCA83B0FF1D288C887	fragmentCount=32	fragmentSignature=FA466BC20761BD20	gameVersion=1.0	groundCenterX=36	groundCenterY=128.25	groundCenterZ=0	mapperName=MAPPER_OIL_SMELTER	mapperNameObserved=MAPPER_OIL_SMELTER	mapperValue=180	maximumColumn=188	maximumHeight=0.25	maximumRow=393	minimumColumn=183	minimumHeight=0.25	minimumRow=383	mouseTileX=293	mouseTileY=219	normalizedHorizontalFlip=false	pluginVersion=0.0.0.0	skin=Generic	tileCount=32	view=ReservationFront
2	MAPPER_OIL_SMELTER|Generic|ReservationRear	captureReferenceHeight=240	captureReferencePivotX=0.5	captureReferencePivotY=0.404166669	captureReferenceSha256=A637559D5FB9C3F472392E366CBCC1F57DA9A6BDD8E15939E3B72F8EB14207CD	captureReferenceWidth=384	captureRotation=2	captureSource=preview	capturedUtc=2026-07-31T21:51:26.4800301Z	compositePng=MAPPER_OIL_SMELTER_Generic_ReservationRear.png	compositeSha256=A637559D5FB9C3F472392E366CBCC1F57DA9A6BDD8E15939E3B72F8EB14207CD	fragmentCount=32	fragmentSignature=764C1DD5133C3982	gameVersion=1.0	groundCenterX=-26	groundCenterY=168.25	groundCenterZ=0	mapperName=MAPPER_OIL_SMELTER	mapperNameObserved=MAPPER_OIL_SMELTER	mapperValue=180	maximumColumn=126	maximumHeight=0.25	maximumRow=233	minimumColumn=121	minimumHeight=0.25	minimumRow=223	mouseTileX=308	mouseTileY=362	normalizedHorizontalFlip=false	pluginVersion=0.0.0.0	skin=Generic	tileCount=32	view=ReservationRear
2	MAPPER_OUTPOST_ARAB|Generic|Default	captureReferenceHeight=220	captureReferencePivotX=0.5	captureReferencePivotY=0.368181825	captureReferenceSha256=CF01EF88733B2E670BB69D891226CAFE0A3FD3A9A2D5FA3E696D1CE24750563F	captureReferenceWidth=320	captureRotation=0	captureSource=preview	capturedUtc=2026-07-31T21:56:50.8127648Z	compositePng=MAPPER_OUTPOST_ARAB_Generic_Default.png	compositeSha256=CF01EF88733B2E670BB69D891226CAFE0A3FD3A9A2D5FA3E696D1CE24750563F	fragmentCount=25	fragmentSignature=1454ACED2527C573	gameVersion=1.0	groundCenterX=21	groundCenterY=135.5	groundCenterZ=0	mapperName=MAPPER_OUTPOST_ARAB	mapperNameObserved=MAPPER_OUTPOST_ARAB	mapperValue=179	maximumColumn=173	maximumHeight=0.25	maximumRow=363	minimumColumn=169	minimumHeight=0.25	minimumRow=355	mouseTileX=291	mouseTileY=249	normalizedHorizontalFlip=false	pluginVersion=0.0.0.0	skin=Generic	tileCount=25	view=Default
2	MAPPER_OUTPOST_BEDOUIN|Generic|Default	captureReferenceHeight=200	captureReferencePivotX=0.5	captureReferencePivotY=0.405	captureReferenceSha256=22565914840052FCD9101320AA61072D9A688329F7F9AB1AE7D253AD5F01419B	captureReferenceWidth=320	captureRotation=0	captureSource=preview	capturedUtc=2026-07-31T21:56:54.5330642Z	compositePng=MAPPER_OUTPOST_BEDOUIN_Generic_Default.png	compositeSha256=22565914840052FCD9101320AA61072D9A688329F7F9AB1AE7D253AD5F01419B	fragmentCount=25	fragmentSignature=06DAB6E3C059ABF5	gameVersion=1.0	groundCenterX=21	groundCenterY=135.5	groundCenterZ=0	mapperName=MAPPER_OUTPOST_BEDOUIN	mapperNameObserved=MAPPER_OUTPOST_BEDOUIN	mapperValue=53	maximumColumn=173	maximumHeight=0.25	maximumRow=363	minimumColumn=169	minimumHeight=0.25	minimumRow=355	mouseTileX=291	mouseTileY=249	normalizedHorizontalFlip=false	pluginVersion=0.0.0.0	skin=Generic	tileCount=25	view=Default
2	MAPPER_OUTPOST|Generic|Default	captureReferenceHeight=326	captureReferencePivotX=0.5	captureReferencePivotY=0.248466253	captureReferenceSha256=66D185438F219D9BF61C105C0A8537ABC75B3F1E70100A9B264D19753D8DB25D	captureReferenceWidth=320	captureRotation=0	captureSource=preview	capturedUtc=2026-07-31T21:56:58.7452020Z	compositePng=MAPPER_OUTPOST_Generic_Default.png	compositeSha256=66D185438F219D9BF61C105C0A8537ABC75B3F1E70100A9B264D19753D8DB25D	fragmentCount=25	fragmentSignature=F693671DF9256CC1	gameVersion=1.0	groundCenterX=21.5	groundCenterY=135.75	groundCenterZ=0	mapperName=MAPPER_OUTPOST	mapperNameObserved=MAPPER_OUTPOST	mapperValue=178	maximumColumn=173	maximumHeight=0.25	maximumRow=362	minimumColumn=169	minimumHeight=0.25	minimumRow=354	mouseTileX=292	mouseTileY=249	normalizedHorizontalFlip=false	pluginVersion=0.0.0.0	skin=Generic	tileCount=25	view=Default
2	MAPPER_OXENBASE|Generic|Default	captureReferenceHeight=124	captureReferencePivotX=0.5	captureReferencePivotY=0.266129047	captureReferenceSha256=8D238CDCE91B612B5983D11A7C631E8ED940DD082DD04A6AC9F8F2190CD78872	captureReferenceWidth=128	captureRotation=0	captureSource=preview	capturedUtc=2026-07-31T21:52:27.7781140Z	compositePng=MAPPER_OXENBASE_Generic_Default.png	compositeSha256=8D238CDCE91B612B5983D11A7C631E8ED940DD082DD04A6AC9F8F2190CD78872	fragmentCount=4	fragmentSignature=448AF040C091049C	gameVersion=1.0	groundCenterX=40.5	groundCenterY=144.5	groundCenterZ=0	mapperName=MAPPER_OXENBASE	mapperNameObserved=MAPPER_OXENBASE	mapperValue=55	maximumColumn=191	maximumHeight=0.25	maximumRow=324	minimumColumn=190	minimumHeight=0.25	minimumRow=322	mouseTileX=328	mouseTileY=247	normalizedHorizontalFlip=false	pluginVersion=0.0.0.0	skin=Generic	tileCount=4	view=Default
2	MAPPER_PITCH_WORKINGS|Generic|Default	captureReferenceHeight=151	captureReferencePivotX=0.5	captureReferencePivotY=0.430463582	captureReferenceSha256=CADDD2A9AD0AED520AE2962C8E374CE791B2ACCA91C86ABDD85F4F7924AAA969	captureReferenceWidth=256	captureRotation=0	captureSource=preview	capturedUtc=2026-07-31T21:52:35.1089754Z	compositePng=MAPPER_PITCH_WORKINGS_Generic_Default.png	compositeSha256=CADDD2A9AD0AED520AE2962C8E374CE791B2ACCA91C86ABDD85F4F7924AAA969	fragmentCount=16	fragmentSignature=02CF884FC7B071FE	gameVersion=1.0	groundCenterX=45.5	groundCenterY=143	groundCenterZ=0	mapperName=MAPPER_PITCH_WORKINGS	mapperNameObserved=MAPPER_PITCH_WORKINGS	mapperValue=91	maximumColumn=197	maximumHeight=0.25	maximumRow=332	minimumColumn=194	minimumHeight=0.25	minimumRow=326	mouseTileX=330	mouseTileY=239	normalizedHorizontalFlip=false	pluginVersion=0.0.0.0	skin=Generic	tileCount=16	view=Default
2	MAPPER_POLETURNER|Generic|Default	captureReferenceHeight=233	captureReferencePivotX=0.5	captureReferencePivotY=0.278969944	captureReferenceSha256=765909AA2E9CB166A829CBE28CF726A7F6C3632504BF724CE7188A69D12301AB	captureReferenceWidth=256	captureRotation=0	captureSource=preview	capturedUtc=2026-07-31T21:54:53.5868656Z	compositePng=MAPPER_POLETURNER_Generic_Default.png	compositeSha256=765909AA2E9CB166A829CBE28CF726A7F6C3632504BF724CE7188A69D12301AB	fragmentCount=16	fragmentSignature=38C86D9A823313D3	gameVersion=1.0	groundCenterX=31.5	groundCenterY=128.5	groundCenterZ=0	mapperName=MAPPER_POLETURNER	mapperNameObserved=MAPPER_POLETURNER	mapperValue=82	maximumColumn=183	maximumHeight=0.25	maximumRow=390	minimumColumn=180	minimumHeight=0.25	minimumRow=384	mouseTileX=287	mouseTileY=224	normalizedHorizontalFlip=false	pluginVersion=0.0.0.0	skin=Generic	tileCount=16	view=Default
2	MAPPER_POND1|Generic|Default	captureReferenceHeight=177	captureReferencePivotX=0.5	captureReferencePivotY=0.457627118	captureReferenceSha256=3112F8120A4EBA1524845541A3AFFD3EC597A9A0B1748AD980A38645A8FED8B7	captureReferenceWidth=320	captureRotation=0	captureSource=preview	capturedUtc=2026-07-31T21:52:05.4198905Z	compositePng=MAPPER_POND1_Generic_Default.png	compositeSha256=3112F8120A4EBA1524845541A3AFFD3EC597A9A0B1748AD980A38645A8FED8B7	fragmentCount=25	fragmentSignature=8F26BCA6D88A4E24	gameVersion=1.0	groundCenterX=47	groundCenterY=139	groundCenterZ=0	mapperName=MAPPER_POND1	mapperNameObserved=MAPPER_POND1	mapperValue=325	maximumColumn=199	maximumHeight=0.25	maximumRow=349	minimumColumn=195	minimumHeight=0.25	minimumRow=341	mouseTileX=324	mouseTileY=230	normalizedHorizontalFlip=false	pluginVersion=0.0.0.0	skin=Generic	tileCount=25	view=Default
2	MAPPER_POND3|Generic|Default	captureReferenceHeight=195	captureReferencePivotX=0.5	captureReferencePivotY=0.4974359	captureReferenceSha256=CFCF4522991D919305258114F64A9A1742F8A340FAE34331DCA5D5BC97515644	captureReferenceWidth=384	captureRotation=0	captureSource=preview	capturedUtc=2026-07-31T21:52:02.7196516Z	compositePng=MAPPER_POND3_Generic_Default.png	compositeSha256=CFCF4522991D919305258114F64A9A1742F8A340FAE34331DCA5D5BC97515644	fragmentCount=36	fragmentSignature=8F6428930DA6D9F9	gameVersion=1.0	groundCenterX=42.5	groundCenterY=142.5	groundCenterZ=0	mapperName=MAPPER_POND3	mapperNameObserved=MAPPER_POND3	mapperValue=327	maximumColumn=195	maximumHeight=0.25	maximumRow=336	minimumColumn=190	minimumHeight=0.25	minimumRow=326	mouseTileX=326	mouseTileY=241	normalizedHorizontalFlip=false	pluginVersion=0.0.0.0	skin=Generic	tileCount=36	view=Default
2	MAPPER_QUARRY|Generic|Default	captureReferenceHeight=434	captureReferencePivotX=0.5	captureReferencePivotY=0.223502308	captureReferenceSha256=544575B704D63920C0B73F245FA3BC81C19C8040B5BC8C23A2602C4CDB94FDE9	captureReferenceWidth=384	captureRotation=0	captureSource=preview	capturedUtc=2026-07-31T21:52:24.9048689Z	compositePng=MAPPER_QUARRY_Generic_Default.png	compositeSha256=544575B704D63920C0B73F245FA3BC81C19C8040B5BC8C23A2602C4CDB94FDE9	fragmentCount=36	fragmentSignature=496F9B8EC1DFF035	gameVersion=1.0	groundCenterX=44.5	groundCenterY=145	groundCenterZ=0	mapperName=MAPPER_QUARRY	mapperNameObserved=MAPPER_QUARRY	mapperValue=56	maximumColumn=197	maximumHeight=0.25	maximumRow=326	minimumColumn=192	minimumHeight=0.25	minimumRow=316	mouseTileX=333	mouseTileY=244	normalizedHorizontalFlip=false	pluginVersion=0.0.0.0	skin=Generic	tileCount=36	view=Default
